s,tau,mu1,mu2,gamma1,gamma2
0.017460531539029323,0.7781075562704415,-1.5227668209352836,-0.6833014799004483,-0.17382950294503238,0.4421278890846153
0.02194369052837173,0.8922643828425186,-1.5070866479036578,-0.6783866508099258,-0.19117475440663864,0.4786370213823433
0.01805166528597869,0.8385764571152914,-1.4432105520913987,-0.7111921242054081,-0.2870041957117065,0.28631127542064083
0.02268036498145046,0.8634816983203388,-1.4230981485070913,-0.5954702520720804,-0.2749884044345019,0.3406577818145737
0.017541801921511977,0.9090058537502841,-1.42644216259494,-0.6328251007267899,-0.21255848435558772,0.30000653838783836
0.015370164881080495,0.8458956345698231,-1.4333205873466521,-0.661895984299716,-0.31944116108506143,0.3369045527024958
0.023133911748503252,0.8878650362677716,-1.4385816261841948,-0.7039769415086741,-0.3663582989629197,0.2001040631197478
0.022532285365855678,0.8156697711191312,-1.5715978962179193,-0.616524879219483,-0.1325715696198455,0.18086011292549486
0.018323552816957446,0.8518290404784185,-1.4572274712280837,-0.5884093724796509,-0.26783860761877826,0.24442035566905485
0.01710952365240358,0.913875671188007,-1.4209402505927746,-0.6041752117257996,-0.22653741484365228,0.3287017381369932
0.01749042215970394,0.8774309812068914,-1.4538826862300513,-0.6390272518207943,-0.24238896334976862,0.28266271157854495
0.022872291245348092,0.8584482970618659,-1.4081778225175006,-0.5844932956674788,-0.26199974769004586,0.30275103354884686
0.020949281559808713,0.9243144453874087,-1.4564214402401126,-0.584487762566017,-0.23692283128046882,0.3527686022743639
0.018798528592888716,0.8823932297981898,-1.4362698007131367,-0.5754948489679919,-0.20200902460251163,0.30889337258601407
0.018015871133807666,0.9271418253128915,-1.409596117002387,-0.6283943504467921,-0.20084240039516094,0.4083533594716483
0.018132279306222746,0.9422589572133127,-1.4435324000945073,-0.6481396687857255,-0.3617820477693605,0.29410566297600443
0.013928145892789593,0.9388846038099219,-1.3912908059382685,-0.6825171653940196,-0.26954646257664666,0.37475533603368333
0.02779186529149837,0.9339595895255287,-1.3400825437471577,-0.6175497392665208,-0.305975418743021,0.3496120379188499
0.02755767523404254,0.9538162865012173,-1.3307037370604997,-0.6099348518707771,-0.1539479015809935,0.2883975598068559
0.018867135224055875,0.9785229506086145,-1.3901954563295498,-0.5599490681497477,-0.3214701005735434,0.37757547254226376
0.018133705470366208,0.9197437068978095,-1.4227485772914934,-0.5782956896181559,-0.23015476317978134,0.2826860732569774
0.016083931493342397,0.8681589457214162,-1.3906984060351741,-0.7175326076001882,-0.35282611101209505,0.33101177855862535
0.01598205765890262,0.8969309610124347,-1.4374638263392623,-0.6102600074235347,-0.24495503330724636,0.26394596919685087
0.01632236175574467,0.8595450869947624,-1.4791617531508563,-0.620601501862531,-0.20773789771207918,0.34535239070848894
0.022970484071872337,0.8126297511701854,-1.4417421306097205,-0.6930388961357179,-0.3449790264487608,0.29598521982813464
0.01759421190720371,0.8057478509910244,-1.4850578180359597,-0.73006731072922,-0.24316329067940737,0.3540131084167106
0.024823437175955736,0.830763004681098,-1.558290005660207,-0.6446649657855872,-0.25103885711550394,0.313632227259735
0.018345155998200007,0.8095505753798344,-1.5340335741430973,-0.6769165793861249,-0.22094838041304418,0.2530662818768585
0.024344652598301667,0.8422614589891554,-1.3655062278365253,-0.6805577779993618,-0.32832754241799095,0.35932782068367575
0.02223064788530198,0.9237433227321095,-1.4300828604229918,-0.6508775136744624,-0.283508635613078,0.4202136089862982
0.01524591176478168,0.8649489607223566,-1.4099625681515942,-0.6490088891680581,-0.26342797995363065,0.259544632244783
0.02024271800119425,0.969432532249659,-1.3206847877149304,-0.618940740977481,-0.22206366096977093,0.3625402627205604
0.017792775840299275,0.9538636806901074,-1.3939253922954766,-0.6309649409864874,-0.1603930422343842,0.31629512769302265
0.017819477948656168,0.897007980444089,-1.3922619237144556,-0.6650816128174686,-0.203932727181111,0.36507706458906575
0.01858655262106099,0.9256070882176777,-1.4161298012725285,-0.6358264066623215,-0.23190721647999119,0.30936571109230193
0.021500098969260802,0.913919380440496,-1.415516607603983,-0.6252284198011014,-0.2876767244354172,0.28667262351725353
0.02111346001250686,0.8696582308651329,-1.4298537097930415,-0.7355349282343367,-0.330530231391192,0.44582790912841685
0.01768763172495747,0.8878728093677731,-1.3820059554900166,-0.7059775568371888,-0.3237288798113931,0.39865233834201536
0.020817465554327473,0.878354821796717,-1.4568395420752642,-0.721553113773198,-0.19205502222869816,0.2834459484232466
0.018314111705161125,0.8854911892534714,-1.4144481850556831,-0.6400629698489096,-0.2832048123761615,0.35368068847760775
0.016940757647449053,0.9293242458506158,-1.4142465000937974,-0.5864009112410955,-0.21766588963276604,0.21338570973480558
0.03831040371963856,0.9454114817120192,-1.4538611609479701,-0.5824525557776128,-0.20943890441708604,0.29178269989151095
0.024402759429353202,0.928613636743462,-1.3958967906155277,-0.6434738260473821,-0.2610669992503079,0.4284995413691744
0.018791990350108343,0.8946017777074491,-1.3306193807952544,-0.6764173414333234,-0.34700670283208535,0.2504879311257686
0.019504216673906147,0.9131947273046094,-1.3232621775662126,-0.5866578917028922,-0.33592024436695594,0.265728569161429
0.0259260697232911,0.9505665871114537,-1.3879981510777,-0.6257438110174843,-0.4350684067501843,0.3292409520178346
0.016324349002987525,0.9488538037632308,-1.3111153331410317,-0.5687406481882478,-0.34564802686590385,0.26364679722874323
0.023243528226477794,0.9471585306710174,-1.415778357083606,-0.5929323733772937,-0.19495203504992073,0.34885484200274386
0.027372747524425756,0.9646162067924576,-1.3407486880747028,-0.6634631140763534,-0.35888942913731275,0.4382788477155445
0.018701463839402414,0.9067747170423649,-1.3318288921839039,-0.658809672780557,-0.32894904313633544,0.44689250870055447
0.022091028521731195,0.973715383009518,-1.4054315269849165,-0.6036767173922002,-0.27900691551885043,0.21524890332866353
0.022452533973110176,0.8945304316735361,-1.4093921995835654,-0.62689423071732,-0.2841570937601767,0.43824277988054294
0.028789000161242213,0.9527153123240067,-1.3710048345137087,-0.613806594611062,-0.2787625632008369,0.3264676496485237
0.017612800012074718,0.907936686013214,-1.335026073996921,-0.6565137389812169,-0.3299381794229539,0.371803762575657
0.026673806416991852,0.8764880935156673,-1.4991720086367821,-0.6620501745176565,-0.21171028267043535,0.3906718863666171
0.02074580209468479,0.8459440250287529,-1.4790115865237379,-0.6344474920691405,-0.1911856662120992,0.24787504102205465
0.01869406655861144,0.8284869535541436,-1.5883213042077293,-0.6776202344255031,-0.32185727878627624,0.3470730687720746
0.02305719081333225,0.8406560791551876,-1.36327745555561,-0.6827116374856148,-0.2218641314689077,0.3303203220788361
0.020080342212779188,0.9631216485424262,-1.3857392942192135,-0.5866547541354448,-0.34409427357638467,0.19932603756781248
0.02214542903971842,0.8781980180163077,-1.3575462261545341,-0.5633012897403409,-0.37319002925007205,0.2307233386012595
0.017376193638480298,0.9706596374490511,-1.4058073334529742,-0.5674328108697385,-0.3072911032239044,0.24227774921529427
0.019061174025868072,0.8863319506808613,-1.380781784347458,-0.6247596065423076,-0.32938762947136146,0.26628289787682735
0.014852536464934847,0.9592422094055668,-1.3343834975920463,-0.585718267451483,-0.31895985030881474,0.40703769772381426
0.024332404900262578,0.9740652192528176,-1.297178762695963,-0.6330923167964037,-0.28136375714172757,0.2772340347480965
0.02304838427954101,0.9034782741734154,-1.338424440055567,-0.5922853176357599,-0.31663943759657137,0.27766892702182744
0.01688651621788548,0.9233550261339222,-1.3760937228661092,-0.5305484425276276,-0.2906731003502014,0.3357045431011371
0.02128239868496776,0.9937201962073252,-1.3643067885250522,-0.5175142116975869,-0.24964205412369822,0.2446392953087783
0.012070924122038203,0.9442008344217122,-1.3905581840164252,-0.6172682314808854,-0.30649784362026744,0.38306952270892364
0.024865300783327906,0.9354314994530388,-1.35673263661356,-0.6087575576654649,-0.28008147510093456,0.3543854338263694
0.043562179686445573,0.9473821619055703,-1.2859182317305216,-0.6659939428597721,-0.4428776917749937,0.36366813432184125
0.019690726926954314,0.9492065747747943,-1.31145780801275,-0.674954598580488,-0.31325254339470227,0.389313318603908
0.021755163719636515,0.903607980554606,-1.4226784960356242,-0.6805359612475357,-0.3693725539922259,0.21889413424181936
0.022683726376850764,0.9141707190933488,-1.4360637279351733,-0.6107671153127441,-0.21322724533628484,0.28394312798757265
0.016368894308208124,0.879279285239587,-1.3772216885214286,-0.691571151266779,-0.30832701993906575,0.355158803696339
0.02074919548619861,0.9028469049476245,-1.3498548331478668,-0.5488888110734227,-0.27735845280268556,0.2723398755577948
0.014936852478013246,0.9731736050407412,-1.3210665228465606,-0.617415537543804,-0.24607030911241295,0.36913644199517404
0.022661184637541996,0.9751890669914408,-1.3107755380653778,-0.621328258645309,-0.2538786896726128,0.32096873423237066
0.01830046571865761,0.9831986626533088,-1.3846939132838785,-0.5940818121080569,-0.16339771759592336,0.27353708927271314
0.020372812508327575,0.9045292333452845,-1.4182139514271217,-0.6635568492273004,-0.2782515494051662,0.34136881663066304
0.01989800449267265,0.8936730114139918,-1.3540103506332282,-0.7350836054863801,-0.388026079287949,0.3586557384104407
0.018691285516453757,0.8689802862915262,-1.4221030172166678,-0.65969658113947,-0.283604116446037,0.4435243812017235
0.023392367912905613,0.9299997943914442,-1.4132202061297277,-0.7112359582813359,-0.22722529039964823,0.3578630689190943
0.022683831165343924,0.9039115240287328,-1.3404696853031344,-0.7371093212012452,-0.2248688381792761,0.2711643323595421
0.026087351065434843,0.8529773702137156,-1.4339502804563828,-0.7144774247645325,-0.33347868554365195,0.3225232244785872
0.01525484093212228,0.8725808302942155,-1.346323191778298,-0.6413260293635775,-0.262386468886049,0.34827514756812605
0.02033117406979436,0.9368665625608621,-1.4092299263002603,-0.6376730983392122,-0.2556866191868047,0.36854944778381166
0.024613786270957085,0.8767632540177221,-1.4117982330991083,-0.7246813300947651,-0.22469651438559154,0.3614288194500257
0.021041829790565268,0.9409328904950849,-1.3206128822272232,-0.6024948784471819,-0.25978779317641104,0.345684331089042
0.023499724620738724,0.8538985560009142,-1.3930706455739017,-0.6277388278330651,-0.3317918644974244,0.3321266637000249
0.014832022741363637,0.9242080186771737,-1.4236297829242717,-0.5450678929988415,-0.3246182026055865,0.24964758276356164
0.022270998408653275,0.9374542431703118,-1.3851063404832116,-0.6084123162159373,-0.276568834901676,0.2509205028687028
0.021081640281561797,0.932785821281836,-1.3450875466466616,-0.6319202678355578,-0.307438735563198,0.30155525679166406
0.014664391674653372,0.9200414005456016,-1.3907292752213984,-0.6667520324833647,-0.336376362497172,0.3729797189426613
0.024140265533558476,0.8885276623063489,-1.3988194472561952,-0.5566958732758285,-0.3540847882841621,0.326886412067052
0.02719462050419778,0.9223163840110293,-1.3731651490987504,-0.6185582603541926,-0.22522516255655134,0.280422089936413
0.031024797097374716,0.9131302155232847,-1.474239776933744,-0.6394272774352376,-0.2718323462261193,0.3550902574136377
0.012927263149778838,0.8858070402012637,-1.3556448059979054,-0.6714865491544463,-0.2593983570802863,0.36706212005053684
